signal,movie,position,time,intensity
wt.cyto,06,x519y146w5h5,110,104.76
wt.cyto,06,x519y146w5h5,115,102.64
wt.cyto,06,x519y146w5h5,120,104.56
wt.cyto,06,x519y146w5h5,125,103.6
wt.cyto,06,x519y146w5h5,130,102.12
wt.cyto,06,x519y146w5h5,135,104.12
wt.cyto,06,x519y146w5h5,140,102.92
wt.cyto,06,x519y146w5h5,145,102.36
wt.cyto,06,x519y146w5h5,150,103.2
wt.cyto,06,x519y146w5h5,155,103.72
wt.cyto,06,x519y146w5h5,160,103.76
wt.cyto,06,x519y146w5h5,165,102.84
wt.cyto,06,x519y146w5h5,170,101.96
wt.cyto,06,x519y146w5h5,175,102.36
wt.cyto,06,x519y146w5h5,180,103.6
wt.cyto,06,x519y146w5h5,185,103.4
wt.cyto,06,x519y146w5h5,190,103.32
wt.cyto,06,x519y146w5h5,195,104.44
wt.cyto,06,x519y146w5h5,200,103.48
wt.cyto,06,x519y146w5h5,205,102.96
wt.cyto,06,x519y146w5h5,210,103.88
wt.cyto,06,x519y146w5h5,215,102.36
wt.cyto,06,x519y146w5h5,220,103.52
wt.cyto,06,x519y146w5h5,225,102.56
wt.cyto,06,x519y146w5h5,230,102.44
wt.cyto,06,x519y146w5h5,235,104.04
wt.cyto,06,x519y146w5h5,240,103
wt.cyto,06,x519y146w5h5,245,104
wt.cyto,06,x519y146w5h5,250,101.32
wt.cyto,06,x519y146w5h5,255,103.28
wt.cyto,06,x519y146w5h5,260,102.84
wt.cyto,06,x519y146w5h5,265,102.56
wt.cyto,06,x519y146w5h5,270,103.28
wt.cyto,06,x519y146w5h5,275,103.36
wt.cyto,06,x519y146w5h5,280,103.2
wt.cyto,06,x519y146w5h5,285,103.04
wt.cyto,06,x519y146w5h5,290,102.84
wt.cyto,06,x519y146w5h5,295,102.68
wt.cyto,06,x519y146w5h5,300,103.32
wt.cyto,06,x519y146w5h5,305,102.76
wt.cyto,06,x519y146w5h5,310,102.88
wt.cyto,06,x519y146w5h5,315,102.96
wt.cyto,06,x519y146w5h5,320,101.92
wt.cyto,06,x519y146w5h5,325,102.92
wt.cyto,06,x519y146w5h5,330,102.52
wt.cyto,06,x519y146w5h5,335,102.88
wt.cyto,06,x519y146w5h5,340,102.36
wt.cyto,06,x519y146w5h5,345,102.48
wt.cyto,06,x519y146w5h5,350,102.68
wt.cyto,06,x519y146w5h5,355,102.96
wt.cyto,06,x519y146w5h5,360,103.72
wt.cyto,06,x519y146w5h5,365,103.28
wt.cyto,06,x519y146w5h5,370,103.08
wt.cyto,06,x519y146w5h5,375,101.6
wt.cyto,06,x519y146w5h5,380,101.44
wt.cyto,06,x519y146w5h5,385,102.36
wt.cyto,06,x519y146w5h5,390,102.4
wt.cyto,06,x519y146w5h5,395,104.28
wt.cyto,06,x519y146w5h5,400,102.4
wt.cyto,06,x519y146w5h5,405,102.96
wt.cyto,06,x519y146w5h5,410,103.04
wt.cyto,06,x519y146w5h5,415,103.8
wt.cyto,06,x519y146w5h5,420,102.68
wt.cyto,06,x519y146w5h5,425,102.88
wt.cyto,06,x519y146w5h5,430,102.84
wt.cyto,06,x519y146w5h5,435,103.36
wt.cyto,06,x519y146w5h5,440,102.44
wt.cyto,06,x519y146w5h5,445,102.36
wt.cyto,06,x519y146w5h5,450,104
wt.cyto,06,x519y146w5h5,455,102.64
wt.cyto,06,x519y146w5h5,460,103.12
wt.cyto,06,x519y146w5h5,465,102.56
wt.cyto,06,x519y146w5h5,470,102.92
wt.cyto,06,x519y146w5h5,475,102
wt.cyto,06,x519y146w5h5,480,102.96
wt.cyto,06,x519y146w5h5,485,102.52
wt.cyto,06,x519y146w5h5,490,103.16
wt.cyto,06,x519y146w5h5,495,103.16
oe.total,06,x531y308w49h43,15,102.539
oe.total,06,x531y308w49h43,20,102.308
oe.total,06,x531y308w49h43,25,102.264
oe.total,06,x531y308w49h43,30,102.125
oe.total,06,x531y308w49h43,35,101.967
oe.total,06,x531y308w49h43,40,101.888
oe.total,06,x531y308w49h43,45,101.829
oe.total,06,x531y308w49h43,50,101.766
oe.total,06,x531y308w49h43,55,101.857
oe.total,06,x531y308w49h43,60,101.755
oe.total,06,x531y308w49h43,65,101.794
oe.total,06,x531y308w49h43,70,101.802
oe.total,06,x531y308w49h43,75,101.847
oe.total,06,x531y308w49h43,80,101.826
oe.total,06,x531y308w49h43,85,102.025
oe.total,06,x531y308w49h43,90,102.039
oe.total,06,x531y308w49h43,95,101.984
oe.total,06,x531y308w49h43,100,101.986
oe.total,06,x531y308w49h43,105,102.09
oe.total,06,x531y308w49h43,110,102.16
oe.total,06,x531y308w49h43,115,102.17
oe.total,06,x531y308w49h43,120,102.237
oe.total,06,x531y308w49h43,125,102.38
oe.total,06,x531y308w49h43,130,102.442
oe.total,06,x531y308w49h43,135,102.421
oe.total,06,x531y308w49h43,140,102.623
oe.total,06,x531y308w49h43,145,102.729
oe.total,06,x531y308w49h43,150,102.663
oe.total,06,x531y308w49h43,155,102.981
oe.total,06,x531y308w49h43,160,103.011
oe.total,06,x531y308w49h43,165,103.284
oe.total,06,x531y308w49h43,170,103.272
oe.total,06,x531y308w49h43,175,103.439
oe.total,06,x531y308w49h43,180,103.403
oe.total,06,x531y308w49h43,185,103.521
oe.total,06,x531y308w49h43,190,103.674
oe.total,06,x531y308w49h43,195,103.901
oe.total,06,x531y308w49h43,200,103.833
oe.total,06,x531y308w49h43,205,103.941
oe.total,06,x531y308w49h43,210,104.347
oe.total,06,x531y308w49h43,215,104.222
oe.total,06,x531y308w49h43,220,104.981
oe.total,06,x531y308w49h43,225,104.496
oe.total,06,x531y308w49h43,230,104.737
oe.total,06,x531y308w49h43,235,105.437
oe.total,06,x531y308w49h43,240,105.462
oe.total,06,x531y308w49h43,245,105.142
oe.total,06,x531y308w49h43,250,105.364
oe.total,06,x531y308w49h43,255,106.031
oe.total,06,x531y308w49h43,260,106.18
oe.total,06,x531y308w49h43,265,106.295
oe.total,06,x531y308w49h43,270,107.101
oe.total,06,x531y308w49h43,275,107.272
oe.total,06,x531y308w49h43,280,107.277
oe.total,06,x531y308w49h43,285,107.582
oe.total,06,x531y308w49h43,290,108.248
oe.total,06,x531y308w49h43,295,108.471
oe.total,06,x531y308w49h43,300,108.054
oe.total,06,x531y308w49h43,305,108.497
oe.total,06,x531y308w49h43,310,108.626
oe.total,06,x531y308w49h43,315,108.773
oe.total,06,x531y308w49h43,320,108.354
oe.total,06,x531y308w49h43,325,108.681
oe.total,06,x531y308w49h43,330,109.644
oe.total,06,x531y308w49h43,335,109.893
oe.total,06,x531y308w49h43,340,110.011
oe.total,06,x531y308w49h43,345,109.264
oe.total,06,x531y308w49h43,350,109.008
oe.total,06,x531y308w49h43,355,109.819
oe.total,06,x531y308w49h43,360,109.256
oe.total,06,x531y308w49h43,365,109.118
oe.total,06,x531y308w49h43,370,109.763
oe.total,06,x531y308w49h43,375,109.367
oe.total,06,x531y308w49h43,380,109.215
oe.total,06,x531y308w49h43,385,110.347
oe.total,06,x531y308w49h43,390,110.289
oe.total,06,x531y308w49h43,395,110.78
oe.total,06,x531y308w49h43,400,111.295
oe.total,06,x531y308w49h43,405,111.06
oe.total,06,x531y308w49h43,410,111.03
oe.total,06,x531y308w49h43,415,111.043
oe.total,06,x531y308w49h43,420,110.859
oe.total,06,x531y308w49h43,425,110.287
oe.total,06,x531y308w49h43,430,110.218
oe.total,06,x531y308w49h43,435,110.226
oe.total,06,x531y308w49h43,440,109.986
oe.total,06,x531y308w49h43,445,110.217
oe.total,06,x531y308w49h43,450,110.492
oe.total,06,x531y308w49h43,455,110.771
oe.total,06,x531y308w49h43,460,110.924
oe.total,06,x531y308w49h43,465,111.182
oe.total,06,x531y308w49h43,470,111.466
oe.total,06,x531y308w49h43,475,110.994
oe.total,06,x531y308w49h43,480,110.972
oe.total,06,x531y308w49h43,485,110.986
oe.total,06,x531y308w49h43,490,110.854
oe.total,06,x531y308w49h43,495,109.846
wt.total,06,x532y392w43h40,15,109.8
wt.total,06,x532y392w43h40,20,109.599
wt.total,06,x532y392w43h40,25,109.496
wt.total,06,x532y392w43h40,30,109.854
wt.total,06,x532y392w43h40,35,109.613
wt.total,06,x532y392w43h40,40,109.464
wt.total,06,x532y392w43h40,45,109.946
wt.total,06,x532y392w43h40,50,110.009
wt.total,06,x532y392w43h40,55,110.062
wt.total,06,x532y392w43h40,60,109.821
wt.total,06,x532y392w43h40,65,110.084
wt.total,06,x532y392w43h40,70,109.537
wt.total,06,x532y392w43h40,75,109.619
wt.total,06,x532y392w43h40,80,109.303
wt.total,06,x532y392w43h40,85,109.277
wt.total,06,x532y392w43h40,90,108.599
wt.total,06,x532y392w43h40,95,108.749
wt.total,06,x532y392w43h40,100,109.325
wt.total,06,x532y392w43h40,105,109.003
wt.total,06,x532y392w43h40,110,109.846
wt.total,06,x532y392w43h40,115,109.482
wt.total,06,x532y392w43h40,120,109.455
wt.total,06,x532y392w43h40,125,109.796
wt.total,06,x532y392w43h40,130,108.849
wt.total,06,x532y392w43h40,135,110.371
wt.total,06,x532y392w43h40,140,109.154
wt.total,06,x532y392w43h40,145,108.892
wt.total,06,x532y392w43h40,150,109.526
wt.total,06,x532y392w43h40,155,109.205
wt.total,06,x532y392w43h40,160,109.852
wt.total,06,x532y392w43h40,165,110.011
wt.total,06,x532y392w43h40,170,109.341
wt.total,06,x532y392w43h40,175,110.185
wt.total,06,x532y392w43h40,180,109.927
wt.total,06,x532y392w43h40,185,109.243
wt.total,06,x532y392w43h40,190,109.652
wt.total,06,x532y392w43h40,195,110.788
wt.total,06,x532y392w43h40,200,109.115
wt.total,06,x532y392w43h40,205,109.848
wt.total,06,x532y392w43h40,210,109.037
wt.total,06,x532y392w43h40,215,109.827
wt.total,06,x532y392w43h40,220,109.924
wt.total,06,x532y392w43h40,225,109.823
wt.total,06,x532y392w43h40,230,109.586
wt.total,06,x532y392w43h40,235,110.959
wt.total,06,x532y392w43h40,240,109.859
wt.total,06,x532y392w43h40,245,110.749
wt.total,06,x532y392w43h40,250,110.937
wt.total,06,x532y392w43h40,255,110.629
wt.total,06,x532y392w43h40,260,109.697
wt.total,06,x532y392w43h40,265,109.394
wt.total,06,x532y392w43h40,270,110.262
wt.total,06,x532y392w43h40,275,110.174
wt.total,06,x532y392w43h40,280,109.72
wt.total,06,x532y392w43h40,285,110.24
wt.total,06,x532y392w43h40,290,109.749
wt.total,06,x532y392w43h40,295,109.922
wt.total,06,x532y392w43h40,300,109.377
wt.total,06,x532y392w43h40,305,110.754
wt.total,06,x532y392w43h40,310,110.183
wt.total,06,x532y392w43h40,315,111.397
wt.total,06,x532y392w43h40,320,110.634
wt.total,06,x532y392w43h40,325,110.739
wt.total,06,x532y392w43h40,330,109.766
wt.total,06,x532y392w43h40,335,110.327
wt.total,06,x532y392w43h40,340,110.425
wt.total,06,x532y392w43h40,345,109.84
wt.total,06,x532y392w43h40,350,110.504
wt.total,06,x532y392w43h40,355,109.554
wt.total,06,x532y392w43h40,360,109.703
wt.total,06,x532y392w43h40,365,110.702
wt.total,06,x532y392w43h40,370,111.767
wt.total,06,x532y392w43h40,375,111.328
wt.total,06,x532y392w43h40,380,109.965
wt.total,06,x532y392w43h40,385,110.419
wt.total,06,x532y392w43h40,390,111.18
wt.total,06,x532y392w43h40,395,110.148
wt.total,06,x532y392w43h40,400,110.058
wt.total,06,x532y392w43h40,405,110.991
wt.total,06,x532y392w43h40,410,111.306
wt.total,06,x532y392w43h40,415,110.707
wt.total,06,x532y392w43h40,420,110.961
wt.total,06,x532y392w43h40,425,110.725
wt.total,06,x532y392w43h40,430,110.131
wt.total,06,x532y392w43h40,435,110.399
wt.total,06,x532y392w43h40,440,110.033
wt.total,06,x532y392w43h40,445,110.955
wt.total,06,x532y392w43h40,450,110.347
wt.total,06,x532y392w43h40,455,110.915
wt.total,06,x532y392w43h40,460,111.069
wt.total,06,x532y392w43h40,465,112.163
wt.total,06,x532y392w43h40,470,112.127
wt.total,06,x532y392w43h40,475,111.16
wt.total,06,x532y392w43h40,480,111.617
wt.total,06,x532y392w43h40,485,111.78
wt.total,06,x532y392w43h40,490,111.473
wt.total,06,x532y392w43h40,495,109.757
wt.cyto,06,x54y871w5h5,15,105.76
wt.cyto,06,x54y871w5h5,20,104.24
wt.cyto,06,x54y871w5h5,25,103.28
wt.cyto,06,x54y871w5h5,30,103.56
wt.cyto,06,x54y871w5h5,35,103.96
wt.cyto,06,x54y871w5h5,40,103.28
wt.cyto,06,x54y871w5h5,45,103.4
wt.cyto,06,x54y871w5h5,50,103.16
wt.cyto,06,x54y871w5h5,55,103.76
wt.cyto,06,x54y871w5h5,60,104.24
wt.cyto,06,x54y871w5h5,65,103.68
wt.cyto,06,x54y871w5h5,70,104.36
wt.cyto,06,x54y871w5h5,75,105.28
wt.cyto,06,x54y871w5h5,80,104.8
wt.cyto,06,x54y871w5h5,85,105.6
wt.cyto,06,x54y871w5h5,90,105.76
wt.cyto,06,x54y871w5h5,95,107.44
wt.cyto,06,x54y871w5h5,100,105.2
wt.cyto,06,x54y871w5h5,105,105.52
wt.cyto,06,x54y871w5h5,110,105.88
wt.cyto,06,x54y871w5h5,115,104.92
wt.cyto,06,x54y871w5h5,120,104
wt.cyto,06,x54y871w5h5,125,105.88
wt.cyto,06,x54y871w5h5,130,104.44
wt.cyto,06,x54y871w5h5,135,103.12
wt.cyto,06,x54y871w5h5,140,105.2
wt.cyto,06,x54y871w5h5,145,104.04
wt.cyto,06,x54y871w5h5,150,104.28
wt.cyto,06,x54y871w5h5,155,103.72
wt.cyto,06,x54y871w5h5,160,106
wt.cyto,06,x54y871w5h5,165,105.56
wt.cyto,06,x54y871w5h5,170,105.52
wt.cyto,06,x54y871w5h5,175,106.36
wt.cyto,06,x54y871w5h5,180,106.04
wt.cyto,06,x54y871w5h5,185,104.92
wt.cyto,06,x54y871w5h5,190,105.88
wt.cyto,06,x54y871w5h5,195,106.08
wt.cyto,06,x54y871w5h5,200,106.04
wt.cyto,06,x54y871w5h5,205,105.96
wt.cyto,06,x54y871w5h5,210,106.2
wt.cyto,06,x54y871w5h5,215,106.16
wt.cyto,06,x54y871w5h5,220,104.64
wt.cyto,06,x54y871w5h5,225,105.88
wt.cyto,06,x54y871w5h5,230,106.04
wt.cyto,06,x54y871w5h5,235,106.36
wt.cyto,06,x54y871w5h5,240,106.32
wt.cyto,06,x54y871w5h5,245,103.68
wt.cyto,06,x54y871w5h5,250,104.76
wt.cyto,06,x54y871w5h5,255,107.04
wt.cyto,06,x54y871w5h5,260,105.48
wt.cyto,06,x54y871w5h5,265,106.08
wt.cyto,06,x54y871w5h5,270,105.36
wt.cyto,06,x54y871w5h5,275,105.32
wt.cyto,06,x54y871w5h5,280,104.72
wt.cyto,06,x54y871w5h5,285,104.56
wt.cyto,06,x54y871w5h5,290,106.68
wt.cyto,06,x54y871w5h5,295,105.08
wt.cyto,06,x54y871w5h5,300,106.04
wt.cyto,06,x54y871w5h5,305,105.92
wt.cyto,06,x54y871w5h5,310,107.32
wt.cyto,06,x54y871w5h5,315,104.6
wt.cyto,06,x54y871w5h5,320,106.48
wt.cyto,06,x54y871w5h5,325,105.72
wt.cyto,06,x54y871w5h5,330,105.24
wt.cyto,06,x54y871w5h5,335,104.4
wt.cyto,06,x54y871w5h5,340,104.96
wt.cyto,06,x54y871w5h5,345,104.28
wt.cyto,06,x54y871w5h5,350,104.56
wt.cyto,06,x54y871w5h5,355,104.88
wt.cyto,06,x54y871w5h5,360,106.64
wt.cyto,06,x54y871w5h5,365,105.08
wt.cyto,06,x54y871w5h5,370,105.44
wt.cyto,06,x54y871w5h5,375,105.4
wt.cyto,06,x54y871w5h5,380,105.08
wt.cyto,06,x54y871w5h5,385,105.84
wt.cyto,06,x54y871w5h5,390,105.52
wt.cyto,06,x54y871w5h5,395,104.48
wt.cyto,06,x54y871w5h5,400,104.48
wt.cyto,06,x54y871w5h5,405,104.8
wt.cyto,06,x54y871w5h5,410,106.4
wt.cyto,06,x54y871w5h5,415,104.24
wt.cyto,06,x54y871w5h5,420,104.16
wt.cyto,06,x54y871w5h5,425,104.36
wt.cyto,06,x54y871w5h5,430,104.76
wt.cyto,06,x54y871w5h5,435,104.6
wt.cyto,06,x54y871w5h5,440,105.8
wt.cyto,06,x54y871w5h5,445,103.92
wt.cyto,06,x54y871w5h5,450,103.4
wt.cyto,06,x54y871w5h5,455,103.84
wt.cyto,06,x54y871w5h5,460,104.32
wt.cyto,06,x54y871w5h5,465,104.36
wt.cyto,06,x54y871w5h5,470,103.36
wt.cyto,06,x54y871w5h5,475,105.08
wt.cyto,06,x54y871w5h5,480,104.56
wt.cyto,06,x54y871w5h5,485,104.04
wt.cyto,06,x54y871w5h5,490,105.12
wt.cyto,06,x54y871w5h5,495,105.4
wt.cyto,06,x560y410w5h5,15,106.84
wt.cyto,06,x560y410w5h5,20,106.36
wt.cyto,06,x560y410w5h5,25,107.08
wt.cyto,06,x560y410w5h5,30,105.52
wt.cyto,06,x560y410w5h5,35,105.76
wt.cyto,06,x560y410w5h5,40,106
wt.cyto,06,x560y410w5h5,45,105.64
wt.cyto,06,x560y410w5h5,50,105.68
wt.cyto,06,x560y410w5h5,55,105.64
wt.cyto,06,x560y410w5h5,60,106.24
wt.cyto,06,x560y410w5h5,65,107.24
wt.cyto,06,x560y410w5h5,70,106.16
wt.cyto,06,x560y410w5h5,75,106.96
wt.cyto,06,x560y410w5h5,80,104.92
wt.cyto,06,x560y410w5h5,85,106.8
wt.cyto,06,x560y410w5h5,90,104.76
wt.cyto,06,x560y410w5h5,95,105.84
wt.cyto,06,x560y410w5h5,100,108.8
wt.cyto,06,x560y410w5h5,105,108.12
wt.cyto,06,x560y410w5h5,110,108.36
wt.cyto,06,x560y410w5h5,115,107.68
wt.cyto,06,x560y410w5h5,120,108.16
wt.cyto,06,x560y410w5h5,125,107.92
wt.cyto,06,x560y410w5h5,130,107.6
wt.cyto,06,x560y410w5h5,135,108.12
wt.cyto,06,x560y410w5h5,140,106.24
wt.cyto,06,x560y410w5h5,145,107.4
wt.cyto,06,x560y410w5h5,150,106.76
wt.cyto,06,x560y410w5h5,155,106.8
wt.cyto,06,x560y410w5h5,160,106.68
wt.cyto,06,x560y410w5h5,165,108
wt.cyto,06,x560y410w5h5,170,107.04
wt.cyto,06,x560y410w5h5,175,106.96
wt.cyto,06,x560y410w5h5,180,106.72
wt.cyto,06,x560y410w5h5,185,107.64
wt.cyto,06,x560y410w5h5,190,106.76
wt.cyto,06,x560y410w5h5,195,106.12
wt.cyto,06,x560y410w5h5,200,107.44
wt.cyto,06,x560y410w5h5,205,106.92
wt.cyto,06,x560y410w5h5,210,105.68
wt.cyto,06,x560y410w5h5,215,107.04
wt.cyto,06,x560y410w5h5,220,107.68
wt.cyto,06,x560y410w5h5,225,107
wt.cyto,06,x560y410w5h5,230,107.32
wt.cyto,06,x560y410w5h5,235,107.32
wt.cyto,06,x560y410w5h5,240,106.48
wt.cyto,06,x560y410w5h5,245,107.2
wt.cyto,06,x560y410w5h5,250,107.92
wt.cyto,06,x560y410w5h5,255,107.32
wt.cyto,06,x560y410w5h5,260,107.44
wt.cyto,06,x560y410w5h5,265,107.52
wt.cyto,06,x560y410w5h5,270,106.96
wt.cyto,06,x560y410w5h5,275,105.28
wt.cyto,06,x560y410w5h5,280,107.88
wt.cyto,06,x560y410w5h5,285,106.64
wt.cyto,06,x560y410w5h5,290,105.84
wt.cyto,06,x560y410w5h5,295,106.76
wt.cyto,06,x560y410w5h5,300,107.92
wt.cyto,06,x560y410w5h5,305,106.48
wt.cyto,06,x560y410w5h5,310,106.84
wt.cyto,06,x560y410w5h5,315,107.68
wt.cyto,06,x560y410w5h5,320,108.8
wt.cyto,06,x560y410w5h5,325,107.28
wt.cyto,06,x560y410w5h5,330,108.04
wt.cyto,06,x560y410w5h5,335,107.16
wt.cyto,06,x560y410w5h5,340,105.68
wt.cyto,06,x560y410w5h5,345,107.16
wt.cyto,06,x560y410w5h5,350,108.12
wt.cyto,06,x560y410w5h5,355,107.4
wt.cyto,06,x560y410w5h5,360,106.16
wt.cyto,06,x560y410w5h5,365,107.4
wt.cyto,06,x560y410w5h5,370,105.84
wt.cyto,06,x560y410w5h5,375,106.68
wt.cyto,06,x560y410w5h5,380,105.68
wt.cyto,06,x560y410w5h5,385,107.04
wt.cyto,06,x560y410w5h5,390,106.88
wt.cyto,06,x560y410w5h5,395,107.92
wt.cyto,06,x560y410w5h5,400,108.16
wt.cyto,06,x560y410w5h5,405,107.12
wt.cyto,06,x560y410w5h5,410,105.88
wt.cyto,06,x560y410w5h5,415,107.16
wt.cyto,06,x560y410w5h5,420,107.28
wt.cyto,06,x560y410w5h5,425,106.92
wt.cyto,06,x560y410w5h5,430,106.28
wt.cyto,06,x560y410w5h5,435,106.48
wt.cyto,06,x560y410w5h5,440,106.24
wt.cyto,06,x560y410w5h5,445,106.64
wt.cyto,06,x560y410w5h5,450,107.36
wt.cyto,06,x560y410w5h5,455,105.88
wt.cyto,06,x560y410w5h5,460,105.36
wt.cyto,06,x560y410w5h5,465,105.08
wt.cyto,06,x560y410w5h5,470,105.24
wt.cyto,06,x560y410w5h5,475,105.96
wt.cyto,06,x560y410w5h5,480,105.84
wt.cyto,06,x560y410w5h5,485,105.96
wt.cyto,06,x560y410w5h5,490,106.6
wt.cyto,06,x560y410w5h5,495,107.24
oe.cyto,06,x562y335w5h5,15,102.28
oe.cyto,06,x562y335w5h5,20,101.4
oe.cyto,06,x562y335w5h5,25,102.6
oe.cyto,06,x562y335w5h5,30,101.32
oe.cyto,06,x562y335w5h5,35,101.16
oe.cyto,06,x562y335w5h5,40,100.44
oe.cyto,06,x562y335w5h5,45,100.88
oe.cyto,06,x562y335w5h5,50,101.36
oe.cyto,06,x562y335w5h5,55,102
oe.cyto,06,x562y335w5h5,60,101.2
oe.cyto,06,x562y335w5h5,65,102.04
oe.cyto,06,x562y335w5h5,70,101.44
oe.cyto,06,x562y335w5h5,75,101.68
oe.cyto,06,x562y335w5h5,80,101.36
oe.cyto,06,x562y335w5h5,85,101.88
oe.cyto,06,x562y335w5h5,90,102.24
oe.cyto,06,x562y335w5h5,95,101.2
oe.cyto,06,x562y335w5h5,100,101.8
oe.cyto,06,x562y335w5h5,105,101
oe.cyto,06,x562y335w5h5,110,101.36
oe.cyto,06,x562y335w5h5,115,101.96
oe.cyto,06,x562y335w5h5,120,101.4
oe.cyto,06,x562y335w5h5,125,102.4
oe.cyto,06,x562y335w5h5,130,101.2
oe.cyto,06,x562y335w5h5,135,102.08
oe.cyto,06,x562y335w5h5,140,102.28
oe.cyto,06,x562y335w5h5,145,101.44
oe.cyto,06,x562y335w5h5,150,101.68
oe.cyto,06,x562y335w5h5,155,101.6
oe.cyto,06,x562y335w5h5,160,102.4
oe.cyto,06,x562y335w5h5,165,101.88
oe.cyto,06,x562y335w5h5,170,101.56
oe.cyto,06,x562y335w5h5,175,101.84
oe.cyto,06,x562y335w5h5,180,101.6
oe.cyto,06,x562y335w5h5,185,103.24
oe.cyto,06,x562y335w5h5,190,102.24
oe.cyto,06,x562y335w5h5,195,101.48
oe.cyto,06,x562y335w5h5,200,102.24
oe.cyto,06,x562y335w5h5,205,101.96
oe.cyto,06,x562y335w5h5,210,102.08
oe.cyto,06,x562y335w5h5,215,101.72
oe.cyto,06,x562y335w5h5,220,102.28
oe.cyto,06,x562y335w5h5,225,102.56
oe.cyto,06,x562y335w5h5,230,103.68
oe.cyto,06,x562y335w5h5,235,103.48
oe.cyto,06,x562y335w5h5,240,103.88
oe.cyto,06,x562y335w5h5,245,103.08
oe.cyto,06,x562y335w5h5,250,103.16
oe.cyto,06,x562y335w5h5,255,103.36
oe.cyto,06,x562y335w5h5,260,103.64
oe.cyto,06,x562y335w5h5,265,103.56
oe.cyto,06,x562y335w5h5,270,103.08
oe.cyto,06,x562y335w5h5,275,104.56
oe.cyto,06,x562y335w5h5,280,105.2
oe.cyto,06,x562y335w5h5,285,104.84
oe.cyto,06,x562y335w5h5,290,104.48
oe.cyto,06,x562y335w5h5,295,103.12
oe.cyto,06,x562y335w5h5,300,103.68
oe.cyto,06,x562y335w5h5,305,104.44
oe.cyto,06,x562y335w5h5,310,102.76
oe.cyto,06,x562y335w5h5,315,103.2
oe.cyto,06,x562y335w5h5,320,103.64
oe.cyto,06,x562y335w5h5,325,104.12
oe.cyto,06,x562y335w5h5,330,103.72
oe.cyto,06,x562y335w5h5,335,102.24
oe.cyto,06,x562y335w5h5,340,103.44
oe.cyto,06,x562y335w5h5,345,102.8
oe.cyto,06,x562y335w5h5,350,103.72
oe.cyto,06,x562y335w5h5,355,103.36
oe.cyto,06,x562y335w5h5,360,102.88
oe.cyto,06,x562y335w5h5,365,102.72
oe.cyto,06,x562y335w5h5,370,104.64
oe.cyto,06,x562y335w5h5,375,103.32
oe.cyto,06,x562y335w5h5,380,103.76
oe.cyto,06,x562y335w5h5,385,103.4
oe.cyto,06,x562y335w5h5,390,104.12
oe.cyto,06,x562y335w5h5,395,103.24
oe.cyto,06,x562y335w5h5,400,104.6
oe.cyto,06,x562y335w5h5,405,104.08
oe.cyto,06,x562y335w5h5,410,104
oe.cyto,06,x562y335w5h5,415,104.08
oe.cyto,06,x562y335w5h5,420,105.24
oe.cyto,06,x562y335w5h5,425,104.44
oe.cyto,06,x562y335w5h5,430,105.36
oe.cyto,06,x562y335w5h5,435,106.24
oe.cyto,06,x562y335w5h5,440,105.32
oe.cyto,06,x562y335w5h5,445,105.12
oe.cyto,06,x562y335w5h5,450,104.88
oe.cyto,06,x562y335w5h5,455,105
oe.cyto,06,x562y335w5h5,460,104.52
oe.cyto,06,x562y335w5h5,465,104.08
oe.cyto,06,x562y335w5h5,470,105.52
oe.cyto,06,x562y335w5h5,475,104.4
oe.cyto,06,x562y335w5h5,480,105.04
oe.cyto,06,x562y335w5h5,485,103.6
oe.cyto,06,x562y335w5h5,490,105.36
oe.cyto,06,x562y335w5h5,495,103.96
wt.total,06,x567y226w43h48,15,107.963
wt.total,06,x567y226w43h48,20,108.185
wt.total,06,x567y226w43h48,25,107.893
wt.total,06,x567y226w43h48,30,107.528
wt.total,06,x567y226w43h48,35,107.292
wt.total,06,x567y226w43h48,40,107.186
wt.total,06,x567y226w43h48,45,107.11
wt.total,06,x567y226w43h48,50,107.764
wt.total,06,x567y226w43h48,55,107.921
wt.total,06,x567y226w43h48,60,107.566
wt.total,06,x567y226w43h48,65,107.643
wt.total,06,x567y226w43h48,70,108.15
wt.total,06,x567y226w43h48,75,108.204
wt.total,06,x567y226w43h48,80,108.033
wt.total,06,x567y226w43h48,85,108.221
wt.total,06,x567y226w43h48,90,108.855
wt.total,06,x567y226w43h48,95,107.986
wt.total,06,x567y226w43h48,100,108.115
wt.total,06,x567y226w43h48,105,108.542
wt.total,06,x567y226w43h48,110,108.28
wt.total,06,x567y226w43h48,115,107.966
wt.total,06,x567y226w43h48,120,108.45
wt.total,06,x567y226w43h48,125,107.658
wt.total,06,x567y226w43h48,130,107.86
wt.total,06,x567y226w43h48,135,107.567
wt.total,06,x567y226w43h48,140,108.722
wt.total,06,x567y226w43h48,145,108.666
wt.total,06,x567y226w43h48,150,107.799
wt.total,06,x567y226w43h48,155,107.817
wt.total,06,x567y226w43h48,160,108.085
wt.total,06,x567y226w43h48,165,108.311
wt.total,06,x567y226w43h48,170,108.254
wt.total,06,x567y226w43h48,175,108.169
wt.total,06,x567y226w43h48,180,108.104
wt.total,06,x567y226w43h48,185,108.863
wt.total,06,x567y226w43h48,190,108.318
wt.total,06,x567y226w43h48,195,108.499
wt.total,06,x567y226w43h48,200,108.072
wt.total,06,x567y226w43h48,205,108.964
wt.total,06,x567y226w43h48,210,108.455
